,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Date,DateTime
3904,22:00:00,77,75,94,14,3, 0 mph,29.76, 0.0 in,2022-08-15,2022-08-15 22:00:00
3905,22:30:00,77,75,94,14,2, 0 mph,29.76, 0.0 in,2022-08-15,2022-08-15 22:30:00
3906,23:00:00,77,77,100,14,2, 0 mph,29.76, 0.0 in,2022-08-15,2022-08-15 23:00:00
3907,23:30:00,77,77,100,14,2, 0 mph,29.76, 0.0 in,2022-08-15,2022-08-15 23:30:00
3908,00:00:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 00:00:00
3909,00:30:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 00:30:00
3910,01:00:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 01:00:00
3911,01:30:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 01:30:00
3912,02:00:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 02:00:00
3913,02:30:00,77,77,100,14,3, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 02:30:00
3914,03:00:00,77,77,100,6,2, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 03:00:00
3915,03:30:00,77,77,100,0,0, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 03:30:00
3916,04:00:00,77,75,94,14,1, 0 mph,29.7, 0.0 in,2022-08-16,2022-08-16 04:00:00
3917,04:30:00,77,77,100,1,2, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 04:30:00
3918,05:00:00,77,77,100,14,3, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 05:00:00
3919,05:30:00,77,77,100,14,3, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 05:30:00
3920,06:00:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 06:00:00
3921,06:30:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 06:30:00
3922,07:00:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 07:00:00
3923,07:30:00,79,77,94,14,1, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 07:30:00
3924,08:00:00,79,79,100,14,1, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 08:00:00
3925,08:30:00,81,79,94,14,1, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 08:30:00
3926,09:00:00,82,81,94,14,2, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 09:00:00
3927,09:30:00,84,82,94,12,5, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 09:30:00
3928,10:00:00,84,82,94,13,5, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 10:00:00
3929,10:30:00,86,82,89,13,6, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 10:30:00
3930,11:00:00,88,84,89,13,6, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 11:00:00
3931,11:30:00,88,84,89,17,7, 0 mph,29.7, 0.0 in,2022-08-16,2022-08-16 11:30:00
3932,12:00:00,90,84,84,17,9, 0 mph,29.7, 0.0 in,2022-08-16,2022-08-16 12:00:00
3933,12:30:00,88,82,84,17,8, 0 mph,29.67, 0.0 in,2022-08-16,2022-08-16 12:30:00
3934,13:00:00,82,77,84,16,17, 35 mph,29.7, 0.0 in,2022-08-16,2022-08-16 13:00:00
3935,13:30:00,77,75,94,16,6, 0 mph,29.67, 0.0 in,2022-08-16,2022-08-16 13:30:00
3936,14:00:00,79,75,89,14,1, 0 mph,29.67, 0.0 in,2022-08-16,2022-08-16 14:00:00
3937,14:30:00,79,77,94,14,1, 0 mph,29.67, 0.0 in,2022-08-16,2022-08-16 14:30:00
3938,15:00:00,81,79,94,9,5, 0 mph,29.67, 0.0 in,2022-08-16,2022-08-16 15:00:00
3939,15:30:00,81,79,94,17,10, 0 mph,29.67, 0.0 in,2022-08-16,2022-08-16 15:30:00
3940,16:00:00,81,77,89,17,8, 0 mph,29.64, 0.0 in,2022-08-16,2022-08-16 16:00:00
3941,16:30:00,81,77,89,17,8, 0 mph,29.67, 0.0 in,2022-08-16,2022-08-16 16:30:00
3942,17:00:00,81,77,89,17,7, 0 mph,29.7, 0.0 in,2022-08-16,2022-08-16 17:00:00
3943,17:30:00,81,77,89,17,6, 0 mph,29.7, 0.0 in,2022-08-16,2022-08-16 17:30:00
3944,18:00:00,81,77,89,17,6, 0 mph,29.7, 0.0 in,2022-08-16,2022-08-16 18:00:00
3945,18:30:00,81,79,94,13,6, 0 mph,29.7, 0.0 in,2022-08-16,2022-08-16 18:30:00
3946,19:00:00,81,79,94,13,7, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 19:00:00
3947,19:30:00,81,79,94,13,5, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 19:30:00
3948,20:00:00,81,79,94,13,7, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 20:00:00
3949,20:30:00,81,77,89,17,9, 0 mph,29.73, 0.0 in,2022-08-16,2022-08-16 20:30:00
3950,21:00:00,81,77,89,17,8, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 21:00:00
3951,21:30:00,81,77,89,17,7, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 21:30:00
3952,22:00:00,81,77,89,17,7, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 22:00:00
3953,22:30:00,81,77,89,15,6, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 22:30:00
3954,23:00:00,79,77,94,15,6, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 23:00:00
3955,23:30:00,79,77,94,17,6, 0 mph,29.76, 0.0 in,2022-08-16,2022-08-16 23:30:00
3956,00:00:00,81,75,84,12,3, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 00:00:00
3957,00:30:00,79,75,89,14,3, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 00:30:00
3958,01:00:00,79,75,89,14,2, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 01:00:00
3959,01:30:00,79,75,89,17,2, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 01:30:00
3960,02:00:00,79,75,89,17,3, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 02:00:00
3961,02:30:00,79,75,89,15,2, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 02:30:00
3962,03:00:00,79,75,89,17,3, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 03:00:00
3963,03:30:00,79,75,89,17,5, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 03:30:00
3964,04:00:00,79,77,94,13,3, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 04:00:00
3965,04:30:00,79,77,94,13,5, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 04:30:00
3966,05:00:00,79,75,89,13,2, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 05:00:00
3967,05:30:00,79,75,89,13,2, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 05:30:00
3968,06:00:00,79,75,89,0,0, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 06:00:00
3969,06:30:00,79,77,94,14,1, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 06:30:00
3970,07:00:00,81,79,94,14,1, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 07:00:00
3971,07:30:00,82,79,89,14,1, 0 mph,29.79, 0.0 in,2022-08-13,2022-08-13 07:30:00
3972,08:00:00,82,79,89,14,2, 0 mph,29.79, 0.0 in,2022-08-13,2022-08-13 08:00:00
3973,08:30:00,84,81,89,14,3, 0 mph,29.79, 0.0 in,2022-08-13,2022-08-13 08:30:00
3974,09:00:00,86,81,84,14,2, 0 mph,29.79, 0.0 in,2022-08-13,2022-08-13 09:00:00
3975,09:30:00,86,81,84,14,2, 0 mph,29.79, 0.0 in,2022-08-13,2022-08-13 09:30:00
3976,10:00:00,88,81,79,14,2, 0 mph,29.79, 0.0 in,2022-08-13,2022-08-13 10:00:00
3977,10:30:00,90,79,70,14,5, 0 mph,29.79, 0.0 in,2022-08-13,2022-08-13 10:30:00
3978,11:00:00,90,77,66,16,7, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 11:00:00
3979,11:30:00,91,75,59,16,6, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 11:30:00
3980,12:00:00,91,73,55,14,6, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 12:00:00
3981,12:30:00,91,72,52,8,9, 0 mph,29.73, 0.0 in,2022-08-13,2022-08-13 12:30:00
3982,13:00:00,93,70,46,16,9, 0 mph,29.73, 0.0 in,2022-08-13,2022-08-13 13:00:00
3983,13:30:00,91,70,49,16,7, 0 mph,29.7, 0.0 in,2022-08-13,2022-08-13 13:30:00
3984,14:00:00,91,70,49,16,6, 0 mph,29.7, 0.0 in,2022-08-13,2022-08-13 14:00:00
3985,14:30:00,91,70,49,16,8, 0 mph,29.7, 0.0 in,2022-08-13,2022-08-13 14:30:00
3986,15:00:00,93,72,49,16,6, 0 mph,29.67, 0.0 in,2022-08-13,2022-08-13 15:00:00
3987,15:30:00,93,70,46,8,8, 0 mph,29.67, 0.0 in,2022-08-13,2022-08-13 15:30:00
3988,16:00:00,93,70,46,16,8, 0 mph,29.67, 0.0 in,2022-08-13,2022-08-13 16:00:00
3989,16:30:00,91,68,46,16,8, 0 mph,29.67, 0.0 in,2022-08-13,2022-08-13 16:30:00
3990,17:00:00,91,68,46,16,8, 0 mph,29.67, 0.0 in,2022-08-13,2022-08-13 17:00:00
3991,17:30:00,90,70,52,16,8, 0 mph,29.67, 0.0 in,2022-08-13,2022-08-13 17:30:00
3992,18:00:00,90,68,49,15,7, 0 mph,29.67, 0.0 in,2022-08-13,2022-08-13 18:00:00
3993,18:30:00,88,70,55,16,5, 0 mph,29.67, 0.0 in,2022-08-13,2022-08-13 18:30:00
3994,19:00:00,88,70,55,16,5, 0 mph,29.7, 0.0 in,2022-08-13,2022-08-13 19:00:00
3995,19:30:00,86,72,62,15,6, 0 mph,29.7, 0.0 in,2022-08-13,2022-08-13 19:30:00
3996,20:00:00,86,72,62,15,7, 0 mph,29.7, 0.0 in,2022-08-13,2022-08-13 20:00:00
3997,20:30:00,84,73,70,15,6, 0 mph,29.73, 0.0 in,2022-08-13,2022-08-13 20:30:00
3998,21:00:00,84,73,70,17,6, 0 mph,29.73, 0.0 in,2022-08-13,2022-08-13 21:00:00
3999,21:30:00,84,73,70,17,6, 0 mph,29.73, 0.0 in,2022-08-13,2022-08-13 21:30:00
4000,22:00:00,84,73,70,17,9, 0 mph,29.73, 0.0 in,2022-08-13,2022-08-13 22:00:00
4001,22:30:00,84,73,70,13,9, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 22:30:00
4002,23:00:00,84,73,70,17,8, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 23:00:00
4003,23:30:00,82,73,74,17,8, 0 mph,29.76, 0.0 in,2022-08-13,2022-08-13 23:30:00
4004,00:00:00,82,73,74,15,8, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 00:00:00
4005,00:30:00,82,73,74,15,8, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 00:30:00
4006,01:00:00,81,73,79,17,8, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 01:00:00
4007,01:30:00,81,75,84,15,6, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 01:30:00
4008,02:00:00,81,75,84,17,6, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 02:00:00
4009,02:30:00,81,75,84,15,7, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 02:30:00
4010,03:00:00,81,75,84,17,6, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 03:00:00
4011,03:30:00,81,75,84,15,7, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 03:30:00
4012,04:00:00,81,75,84,15,6, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 04:00:00
4013,04:30:00,79,75,89,15,6, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 04:30:00
4014,05:00:00,79,77,94,17,5, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 05:00:00
4015,05:30:00,79,75,89,14,3, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 05:30:00
4016,06:00:00,79,77,94,17,5, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 06:00:00
4017,06:30:00,81,77,89,15,3, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 06:30:00
4018,07:00:00,81,77,89,15,6, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 07:00:00
4019,07:30:00,82,79,89,15,5, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 07:30:00
4020,08:00:00,84,79,84,15,5, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 08:00:00
4021,08:30:00,84,79,84,14,3, 0 mph,29.79, 0.0 in,2022-08-14,2022-08-14 08:30:00
4022,09:00:00,86,79,79,16,5, 0 mph,29.79, 0.0 in,2022-08-14,2022-08-14 09:00:00
4023,09:30:00,88,81,79,14,3, 0 mph,29.79, 0.0 in,2022-08-14,2022-08-14 09:30:00
4024,10:00:00,88,81,79,14,3, 0 mph,29.79, 0.0 in,2022-08-14,2022-08-14 10:00:00
4025,10:30:00,90,79,70,7,6, 0 mph,29.79, 0.0 in,2022-08-14,2022-08-14 10:30:00
4026,11:00:00,90,79,70,4,5, 0 mph,29.79, 0.0 in,2022-08-14,2022-08-14 11:00:00
4027,11:30:00,90,79,70,4,5, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 11:30:00
4028,12:00:00,91,79,66,14,3, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 12:00:00
4029,12:30:00,90,77,66,7,6, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 12:30:00
4030,13:00:00,90,77,66,8,7, 0 mph,29.7, 0.0 in,2022-08-14,2022-08-14 13:00:00
4031,13:30:00,91,79,66,7,7, 0 mph,29.7, 0.0 in,2022-08-14,2022-08-14 13:30:00
4032,14:00:00,93,77,59,8,8, 0 mph,29.67, 0.0 in,2022-08-14,2022-08-14 14:00:00
4033,14:30:00,93,77,59,16,8, 0 mph,29.67, 0.0 in,2022-08-14,2022-08-14 14:30:00
4034,15:00:00,93,75,56,8,9, 0 mph,29.64, 0.0 in,2022-08-14,2022-08-14 15:00:00
4035,15:30:00,91,73,55,8,10, 0 mph,29.67, 0.0 in,2022-08-14,2022-08-14 15:30:00
4036,16:00:00,91,72,52,8,8, 0 mph,29.67, 0.0 in,2022-08-14,2022-08-14 16:00:00
4037,16:30:00,91,72,52,7,7, 0 mph,29.64, 0.0 in,2022-08-14,2022-08-14 16:30:00
4038,17:00:00,91,72,52,8,7, 0 mph,29.64, 0.0 in,2022-08-14,2022-08-14 17:00:00
4039,17:30:00,90,72,55,4,8, 0 mph,29.67, 0.0 in,2022-08-14,2022-08-14 17:30:00
4040,18:00:00,88,72,58,7,5, 0 mph,29.7, 0.0 in,2022-08-14,2022-08-14 18:00:00
4041,18:30:00,86,73,66,4,8, 0 mph,29.7, 0.0 in,2022-08-14,2022-08-14 18:30:00
4042,19:00:00,86,73,66,6,6, 0 mph,29.7, 0.0 in,2022-08-14,2022-08-14 19:00:00
4043,19:30:00,84,73,70,4,7, 0 mph,29.7, 0.0 in,2022-08-14,2022-08-14 19:30:00
4044,20:00:00,84,73,70,6,6, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 20:00:00
4045,20:30:00,84,75,74,14,2, 0 mph,29.73, 0.0 in,2022-08-14,2022-08-14 20:30:00
4046,21:00:00,84,75,74,14,2, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 21:00:00
4047,21:30:00,84,75,74,5,6, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 21:30:00
4048,22:00:00,82,75,79,2,5, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 22:00:00
4049,22:30:00,82,75,79,5,6, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 22:30:00
4050,23:00:00,82,73,74,2,5, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 23:00:00
4051,23:30:00,82,73,74,2,6, 0 mph,29.76, 0.0 in,2022-08-14,2022-08-14 23:30:00
4052,00:00:00,81,75,84,17,10, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 00:00:00
4053,00:30:00,79,75,89,17,10, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 00:30:00
4054,01:00:00,79,73,83,17,10, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 01:00:00
4055,01:30:00,79,73,83,17,10, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 01:30:00
4056,02:00:00,79,73,83,17,10, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 02:00:00
4057,02:30:00,79,73,83,13,12, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 02:30:00
4058,03:00:00,79,73,83,17,10, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 03:00:00
4059,03:30:00,79,73,83,13,9, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 03:30:00
4060,04:00:00,79,73,83,13,9, 0 mph,29.67, 0.0 in,2022-08-11,2022-08-11 04:00:00
4061,04:30:00,79,73,83,17,9, 0 mph,29.67, 0.0 in,2022-08-11,2022-08-11 04:30:00
4062,05:00:00,79,73,83,13,10, 0 mph,29.67, 0.0 in,2022-08-11,2022-08-11 05:00:00
4063,05:30:00,79,73,83,13,8, 0 mph,29.67, 0.0 in,2022-08-11,2022-08-11 05:30:00
4064,06:00:00,77,73,89,17,7, 0 mph,29.67, 0.0 in,2022-08-11,2022-08-11 06:00:00
4065,06:30:00,79,73,83,13,10, 0 mph,29.67, 0.0 in,2022-08-11,2022-08-11 06:30:00
4066,07:00:00,79,73,83,13,6, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 07:00:00
4067,07:30:00,81,75,84,17,8, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 07:30:00
4068,08:00:00,82,75,79,17,5, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 08:00:00
4069,08:30:00,84,77,79,17,7, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 08:30:00
4070,09:00:00,86,77,74,17,10, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 09:00:00
4071,09:30:00,88,79,75,17,10, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 09:30:00
4072,10:00:00,86,77,74,17,10, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 10:00:00
4073,10:30:00,88,77,70,17,10, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 10:30:00
4074,11:00:00,84,77,79,17,10, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 11:00:00
4075,11:30:00,82,75,79,13,7, 30 mph,29.73, 0.0 in,2022-08-11,2022-08-11 11:30:00
4076,12:00:00,77,73,89,15,16, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 12:00:00
4077,12:30:00,79,73,83,15,14, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 12:30:00
4078,13:00:00,77,73,89,15,20, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 13:00:00
4079,13:30:00,77,73,89,17,12, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 13:30:00
4080,14:00:00,79,73,83,17,9, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 14:00:00
4081,14:30:00,79,73,83,17,12, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 14:30:00
4082,15:00:00,79,75,89,17,9, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 15:00:00
4083,15:30:00,79,73,83,17,10, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 15:30:00
4084,16:00:00,79,73,83,15,8, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 16:00:00
4085,16:30:00,79,73,83,17,6, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 16:30:00
4086,17:00:00,79,75,89,17,5, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 17:00:00
4087,17:30:00,79,73,83,15,5, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 17:30:00
4088,18:00:00,79,73,83,13,5, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 18:00:00
4089,18:30:00,79,73,83,17,6, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 18:30:00
4090,19:00:00,77,73,89,17,5, 0 mph,29.7, 0.0 in,2022-08-11,2022-08-11 19:00:00
4091,19:30:00,77,73,89,13,5, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 19:30:00
4092,20:00:00,77,73,89,14,1, 0 mph,29.73, 0.0 in,2022-08-11,2022-08-11 20:00:00
4093,20:30:00,77,73,89,14,3, 0 mph,29.76, 0.0 in,2022-08-11,2022-08-11 20:30:00
4094,21:00:00,77,73,89,14,2, 0 mph,29.76, 0.0 in,2022-08-11,2022-08-11 21:00:00
4095,21:30:00,77,73,89,12,2, 0 mph,29.79, 0.0 in,2022-08-11,2022-08-11 21:30:00
4096,22:00:00,77,73,89,14,2, 0 mph,29.79, 0.0 in,2022-08-11,2022-08-11 22:00:00
4097,22:30:00,77,73,89,14,2, 0 mph,29.79, 0.0 in,2022-08-11,2022-08-11 22:30:00
4098,23:00:00,77,72,83,14,1, 0 mph,29.79, 0.0 in,2022-08-11,2022-08-11 23:00:00
4099,23:30:00,77,72,83,14,2, 0 mph,29.79, 0.0 in,2022-08-11,2022-08-11 23:30:00
4100,00:00:00,75,72,89,14,1, 0 mph,29.79, 0.0 in,2022-08-12,2022-08-12 00:00:00
4101,00:30:00,75,72,89,14,1, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 00:30:00
4102,01:00:00,75,72,89,14,2, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 01:00:00
4103,01:30:00,77,73,89,1,3, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 01:30:00
4104,02:00:00,75,73,94,1,5, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 02:00:00
4105,02:30:00,75,73,94,1,6, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 02:30:00
4106,03:00:00,75,73,94,1,3, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 03:00:00
4107,03:30:00,75,73,94,14,1, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 03:30:00
4108,04:00:00,75,73,94,1,3, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 04:00:00
4109,04:30:00,75,73,94,1,2, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 04:30:00
4110,05:00:00,75,73,94,1,2, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 05:00:00
4111,05:30:00,75,73,94,3,2, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 05:30:00
4112,06:00:00,75,73,94,3,3, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 06:00:00
4113,06:30:00,77,75,94,3,5, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 06:30:00
4114,07:00:00,79,77,94,14,3, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 07:00:00
4115,07:30:00,81,77,89,14,1, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 07:30:00
4116,08:00:00,82,79,89,14,2, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 08:00:00
4117,08:30:00,82,79,89,14,3, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 08:30:00
4118,09:00:00,84,81,89,17,5, 0 mph,29.79, 0.0 in,2022-08-12,2022-08-12 09:00:00
4119,09:30:00,86,81,84,15,7, 0 mph,29.79, 0.0 in,2022-08-12,2022-08-12 09:30:00
4120,10:00:00,86,81,84,15,7, 0 mph,29.79, 0.0 in,2022-08-12,2022-08-12 10:00:00
4121,10:30:00,88,81,79,17,7, 0 mph,29.79, 0.0 in,2022-08-12,2022-08-12 10:30:00
4122,11:00:00,90,81,75,15,8, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 11:00:00
4123,11:30:00,90,81,75,15,8, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 11:30:00
4124,12:00:00,90,79,70,15,6, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 12:00:00
4125,12:30:00,90,77,66,16,8, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 12:30:00
4126,13:00:00,90,77,66,15,7, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 13:00:00
4127,13:30:00,90,77,66,17,7, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 13:30:00
4128,14:00:00,91,79,66,17,6, 0 mph,29.7, 0.0 in,2022-08-12,2022-08-12 14:00:00
4129,14:30:00,90,75,62,17,8, 0 mph,29.7, 0.0 in,2022-08-12,2022-08-12 14:30:00
4130,15:00:00,91,75,59,17,8, 0 mph,29.67, 0.0 in,2022-08-12,2022-08-12 15:00:00
4131,15:30:00,90,75,62,14,6, 0 mph,29.67, 0.0 in,2022-08-12,2022-08-12 15:30:00
4132,16:00:00,91,75,59,7,7, 0 mph,29.67, 0.0 in,2022-08-12,2022-08-12 16:00:00
4133,16:30:00,90,75,62,8,10, 0 mph,29.67, 0.0 in,2022-08-12,2022-08-12 16:30:00
4134,17:00:00,79,72,78,13,17, 32 mph,29.7, 0.0 in,2022-08-12,2022-08-12 17:00:00
4135,17:30:00,81,75,84,14,3, 0 mph,29.7, 0.0 in,2022-08-12,2022-08-12 17:30:00
4136,18:00:00,82,75,79,14,2, 0 mph,29.7, 0.0 in,2022-08-12,2022-08-12 18:00:00
4137,18:30:00,82,75,79,14,1, 0 mph,29.7, 0.0 in,2022-08-12,2022-08-12 18:30:00
4138,19:00:00,82,75,79,11,5, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 19:00:00
4139,19:30:00,82,77,84,14,2, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 19:30:00
4140,20:00:00,82,77,84,14,3, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 20:00:00
4141,20:30:00,82,77,84,14,2, 0 mph,29.73, 0.0 in,2022-08-12,2022-08-12 20:30:00
4142,21:00:00,81,77,89,9,7, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 21:00:00
4143,21:30:00,81,75,84,14,2, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 21:30:00
4144,22:00:00,81,75,84,0,0, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 22:00:00
4145,22:30:00,81,77,89,11,1, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 22:30:00
4146,23:00:00,81,77,89,14,3, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 23:00:00
4147,23:30:00,81,77,89,13,6, 0 mph,29.76, 0.0 in,2022-08-12,2022-08-12 23:30:00
4148,00:00:00,77,73,89,17,7, 0 mph,29.7, 0.0 in,2022-08-09,2022-08-09 00:00:00
4149,00:30:00,77,73,89,17,7, 0 mph,29.7, 0.0 in,2022-08-09,2022-08-09 00:30:00
4150,01:00:00,77,73,89,17,8, 0 mph,29.7, 0.0 in,2022-08-09,2022-08-09 01:00:00
4151,01:30:00,77,73,89,15,8, 0 mph,29.7, 0.0 in,2022-08-09,2022-08-09 01:30:00
4152,02:00:00,77,73,89,15,6, 0 mph,29.7, 0.0 in,2022-08-09,2022-08-09 02:00:00
